exception_id,dataset,exception_type,severity,status,client_id,client_name,region,raised_date,raised_time,sla_deadline,sla_breached,resolved_date,assigned_to,description,root_cause,priority
EXC-2024-0346,Trades,Duplicate Trade,Medium,Resolved,CLT0011,BlackRock India Fund,Americas,2025-04-23,17:15,2025-04-23 04:00,True,2025-04-25,Data Ops,Duplicate Trade detected in Trades for BlackRock India Fund,Feed Failure,P1
EXC-2024-0347,Share Prices,Missing Price,Low,In Progress,CLT0013,GIC Private Ltd Singapore,APAC,2024-10-21,12:58,2024-10-22 00:00,True,,Client Services,Missing Price detected in Share Prices for GIC Private Ltd Singapore,Feed Failure,P1
EXC-2024-0348,Trades,KYC Expired,Low,Open,CLT0010,Abu Dhabi Investment Auth,EMEA,2024-06-17,10:19,2024-06-17 08:00,True,,Client Services,KYC Expired detected in Trades for Abu Dhabi Investment Auth,Manual Error,P1
EXC-2024-0349,Positions,Missing Price,Medium,Open,CLT0006,LIC of India,APAC,2024-12-22,10:51,2024-12-24 00:00,True,,Data Ops,Missing Price detected in Positions for LIC of India,Feed Failure,P2
EXC-2024-0350,Positions,Missing Performance,Medium,In Progress,CLT0008,Nippon India MF,APAC,2025-03-18,13:59,2025-03-18 08:00,True,,IT Support,Missing Performance detected in Positions for Nippon India MF,System Lag,P1
EXC-2024-0351,Share Prices,Missing Performance,Low,In Progress,CLT0003,SBI Life Insurance,APAC,2024-12-18,13:38,2024-12-18 04:00,True,2024-12-19,Data Ops,Missing Performance detected in Share Prices for SBI Life Insurance,Feed Failure,P3
EXC-2024-0352,Securities Reference,Missing ISIN,Medium,Closed,CLT0001,Tata Investment Corp,APAC,2025-02-14,17:49,2025-02-14 04:00,True,2025-02-17,Data Ops,Missing ISIN detected in Securities Reference for Tata Investment Corp,System Lag,P3
EXC-2024-0353,Client Data,Recon Break,Low,Resolved,CLT0005,Kotak Mahindra AMC,APAC,2025-02-20,10:49,2025-02-20 08:00,True,2025-02-22,IT Support,Recon Break detected in Client Data for Kotak Mahindra AMC,Manual Error,P2
EXC-2024-0354,Positions,Stale Data,High,In Progress,CLT0013,GIC Private Ltd Singapore,APAC,2025-02-15,13:02,2025-02-15 04:00,True,2025-02-19,Client Services,Stale Data detected in Positions for GIC Private Ltd Singapore,Vendor Issue,P1
EXC-2024-0355,Client Data,Duplicate Trade,Medium,Open,CLT0014,Temasek Holdings,APAC,2024-07-26,10:36,2024-07-26 08:00,True,2024-07-28,IT Support,Duplicate Trade detected in Client Data for Temasek Holdings,Vendor Issue,P2
EXC-2024-0356,Trades,Duplicate Trade,Low,Resolved,CLT0008,Nippon India MF,APAC,2024-07-30,14:35,2024-07-30 04:00,True,,IT Support,Duplicate Trade detected in Trades for Nippon India MF,Config Error,P3
EXC-2024-0357,Securities Reference,Missing Price,Medium,Open,CLT0013,GIC Private Ltd Singapore,APAC,2024-07-02,10:58,2024-07-04 00:00,True,,Recon Team,Missing Price detected in Securities Reference for GIC Private Ltd Singapore,Config Error,P1
EXC-2024-0358,Performance,Recon Break,High,In Progress,CLT0012,Vanguard Emerging Markets,Americas,2025-02-09,17:09,2025-02-11 00:00,True,2025-02-13,Client Services,Recon Break detected in Performance for Vanguard Emerging Markets,Manual Error,P1
EXC-2024-0359,Client Data,Missing Price,Medium,Resolved,CLT0002,Aditya Birla Capital,APAC,2024-08-24,16:47,2024-08-25 00:00,True,2024-08-25,Client Services,Missing Price detected in Client Data for Aditya Birla Capital,Manual Error,P2
EXC-2024-0360,Share Prices,KYC Expired,Medium,Open,CLT0007,ICICI Prudential AMC,APAC,2025-02-27,13:14,2025-02-28 00:00,True,,Client Services,KYC Expired detected in Share Prices for ICICI Prudential AMC,Manual Error,P1
EXC-2024-0361,Performance,Duplicate Trade,Low,Resolved,CLT0002,Aditya Birla Capital,APAC,2024-12-19,14:15,2024-12-20 00:00,True,2024-12-23,Data Ops,Duplicate Trade detected in Performance for Aditya Birla Capital,Feed Failure,P3
EXC-2024-0362,Performance,Recon Break,Medium,In Progress,CLT0011,BlackRock India Fund,Americas,2025-03-07,15:34,2025-03-09 00:00,True,2025-03-11,Recon Team,Recon Break detected in Performance for BlackRock India Fund,Config Error,P1
EXC-2024-0363,Securities Reference,Recon Break,Low,Resolved,CLT0003,SBI Life Insurance,APAC,2024-10-24,17:09,2024-10-24 04:00,True,2024-10-29,Recon Team,Recon Break detected in Securities Reference for SBI Life Insurance,System Lag,P3
EXC-2024-0364,Securities Reference,Stale Data,High,Resolved,CLT0004,HDFC Pension Fund,APAC,2025-01-28,18:40,2025-01-29 00:00,True,,Recon Team,Stale Data detected in Securities Reference for HDFC Pension Fund,System Lag,P1
EXC-2024-0365,Trades,KYC Expired,High,Resolved,CLT0010,Abu Dhabi Investment Auth,EMEA,2025-05-16,12:26,2025-05-17 00:00,True,2025-05-19,Recon Team,KYC Expired detected in Trades for Abu Dhabi Investment Auth,System Lag,P3
EXC-2024-0366,Share Prices,Stale Data,Low,In Progress,CLT0004,HDFC Pension Fund,APAC,2024-11-01,14:19,2024-11-01 08:00,True,,Recon Team,Stale Data detected in Share Prices for HDFC Pension Fund,System Lag,P3
EXC-2024-0367,Client Data,Missing Broker,Low,Closed,CLT0014,Temasek Holdings,APAC,2025-04-01,08:06,2025-04-02 00:00,True,,Client Services,Missing Broker detected in Client Data for Temasek Holdings,Config Error,P3
EXC-2024-0368,Positions,Missing Performance,Medium,Resolved,CLT0007,ICICI Prudential AMC,APAC,2024-10-13,16:47,2024-10-15 00:00,True,2024-10-15,Recon Team,Missing Performance detected in Positions for ICICI Prudential AMC,Config Error,P1
EXC-2024-0369,Performance,Missing ISIN,Low,Open,CLT0005,Kotak Mahindra AMC,APAC,2025-02-19,11:26,2025-02-21 00:00,True,2025-02-24,Recon Team,Missing ISIN detected in Performance for Kotak Mahindra AMC,System Lag,P3
EXC-2024-0370,Share Prices,Stale Data,Low,Open,CLT0010,Abu Dhabi Investment Auth,EMEA,2024-11-17,08:24,2024-11-18 00:00,True,2024-11-20,Data Ops,Stale Data detected in Share Prices for Abu Dhabi Investment Auth,Feed Failure,P3
EXC-2024-0371,Positions,Schema Mismatch,Medium,Closed,CLT0001,Tata Investment Corp,APAC,2024-12-17,09:36,2024-12-19 00:00,True,2024-12-19,Data Ops,Schema Mismatch detected in Positions for Tata Investment Corp,Feed Failure,P1
EXC-2024-0372,Client Data,Duplicate Trade,High,Resolved,CLT0013,GIC Private Ltd Singapore,APAC,2024-07-26,13:23,2024-07-28 00:00,True,2024-07-29,Data Ops,Duplicate Trade detected in Client Data for GIC Private Ltd Singapore,Config Error,P3
EXC-2024-0373,Client Data,Invalid Quantity,Low,Resolved,CLT0010,Abu Dhabi Investment Auth,EMEA,2025-05-02,18:43,2025-05-02 04:00,True,2025-05-07,IT Support,Invalid Quantity detected in Client Data for Abu Dhabi Investment Auth,Feed Failure,P2
EXC-2024-0374,Share Prices,Stale Data,Low,Closed,CLT0010,Abu Dhabi Investment Auth,EMEA,2024-08-12,13:26,2024-08-12 08:00,True,,Recon Team,Stale Data detected in Share Prices for Abu Dhabi Investment Auth,Feed Failure,P3
EXC-2024-0375,Trades,Recon Break,Medium,Open,CLT0011,BlackRock India Fund,Americas,2025-04-22,18:03,2025-04-24 00:00,True,2025-04-27,Recon Team,Recon Break detected in Trades for BlackRock India Fund,System Lag,P3
EXC-2024-0376,Securities Reference,Missing ISIN,High,In Progress,CLT0015,Norges Bank Investment Mgmt,EMEA,2025-03-31,10:44,2025-04-01 00:00,True,2025-04-02,Data Ops,Missing ISIN detected in Securities Reference for Norges Bank Investment Mgmt,Config Error,P2
EXC-2024-0377,Client Data,Missing Price,Medium,In Progress,CLT0011,BlackRock India Fund,Americas,2024-12-03,09:39,2024-12-04 00:00,True,,Data Ops,Missing Price detected in Client Data for BlackRock India Fund,System Lag,P3
EXC-2024-0378,Securities Reference,Stale Data,High,Open,CLT0009,Emirates NBD Asset Mgmt,EMEA,2024-11-03,09:20,2024-11-05 00:00,True,,Recon Team,Stale Data detected in Securities Reference for Emirates NBD Asset Mgmt,Vendor Issue,P1
EXC-2024-0379,Share Prices,Missing ISIN,High,Closed,CLT0013,GIC Private Ltd Singapore,APAC,2025-05-22,08:07,2025-05-22 08:00,True,2025-05-26,Recon Team,Missing ISIN detected in Share Prices for GIC Private Ltd Singapore,Vendor Issue,P1
EXC-2024-0380,Share Prices,Missing Broker,High,Closed,CLT0010,Abu Dhabi Investment Auth,EMEA,2024-07-23,12:00,2024-07-25 00:00,True,,IT Support,Missing Broker detected in Share Prices for Abu Dhabi Investment Auth,Manual Error,P3
EXC-2024-0381,Positions,Schema Mismatch,Medium,In Progress,CLT0006,LIC of India,APAC,2025-01-03,09:02,2025-01-05 00:00,True,,IT Support,Schema Mismatch detected in Positions for LIC of India,Manual Error,P3
EXC-2024-0382,Share Prices,KYC Expired,Medium,Open,CLT0002,Aditya Birla Capital,APAC,2025-01-03,11:34,2025-01-05 00:00,True,2025-01-05,Client Services,KYC Expired detected in Share Prices for Aditya Birla Capital,Feed Failure,P3
EXC-2024-0383,Share Prices,Missing Price,High,In Progress,CLT0004,HDFC Pension Fund,APAC,2025-05-14,12:28,2025-05-15 00:00,True,2025-05-15,Data Ops,Missing Price detected in Share Prices for HDFC Pension Fund,Manual Error,P3
EXC-2024-0384,Securities Reference,Missing Price,High,Open,CLT0009,Emirates NBD Asset Mgmt,EMEA,2024-07-18,09:55,2024-07-20 00:00,True,,Client Services,Missing Price detected in Securities Reference for Emirates NBD Asset Mgmt,Manual Error,P1
EXC-2024-0385,Client Data,Missing Broker,Medium,In Progress,CLT0008,Nippon India MF,APAC,2024-11-05,16:10,2024-11-06 00:00,True,2024-11-07,Client Services,Missing Broker detected in Client Data for Nippon India MF,Vendor Issue,P1
EXC-2024-0386,Trades,Missing Broker,Low,Resolved,CLT0008,Nippon India MF,APAC,2024-08-11,17:31,2024-08-12 00:00,True,2024-08-16,IT Support,Missing Broker detected in Trades for Nippon India MF,Config Error,P2
EXC-2024-0387,Share Prices,Recon Break,Medium,Open,CLT0003,SBI Life Insurance,APAC,2024-07-01,10:14,2024-07-02 00:00,True,,Recon Team,Recon Break detected in Share Prices for SBI Life Insurance,System Lag,P1
EXC-2024-0388,Client Data,Schema Mismatch,Low,Resolved,CLT0004,HDFC Pension Fund,APAC,2024-09-17,14:08,2024-09-17 04:00,True,2024-09-21,IT Support,Schema Mismatch detected in Client Data for HDFC Pension Fund,Feed Failure,P1
EXC-2024-0389,Client Data,Missing Performance,Low,Open,CLT0009,Emirates NBD Asset Mgmt,EMEA,2025-02-09,10:15,2025-02-10 00:00,True,2025-02-11,Data Ops,Missing Performance detected in Client Data for Emirates NBD Asset Mgmt,Config Error,P2
EXC-2024-0390,Trades,Duplicate Trade,High,Resolved,CLT0015,Norges Bank Investment Mgmt,EMEA,2025-03-18,13:55,2025-03-18 04:00,True,,Client Services,Duplicate Trade detected in Trades for Norges Bank Investment Mgmt,Feed Failure,P2
EXC-2024-0391,Securities Reference,Missing ISIN,Medium,Resolved,CLT0015,Norges Bank Investment Mgmt,EMEA,2024-11-01,15:06,2024-11-03 00:00,True,2024-11-04,IT Support,Missing ISIN detected in Securities Reference for Norges Bank Investment Mgmt,Feed Failure,P2
EXC-2024-0392,Performance,Stale Data,Low,In Progress,CLT0015,Norges Bank Investment Mgmt,EMEA,2024-09-25,18:59,2024-09-26 00:00,True,2024-09-28,Data Ops,Stale Data detected in Performance for Norges Bank Investment Mgmt,System Lag,P1
EXC-2024-0393,Trades,KYC Expired,Medium,Resolved,CLT0010,Abu Dhabi Investment Auth,EMEA,2024-10-07,11:14,2024-10-09 00:00,True,2024-10-09,IT Support,KYC Expired detected in Trades for Abu Dhabi Investment Auth,Feed Failure,P2
EXC-2024-0394,Positions,Missing Broker,Medium,Closed,CLT0004,HDFC Pension Fund,APAC,2024-10-27,15:04,2024-10-28 00:00,True,2024-10-28,Client Services,Missing Broker detected in Positions for HDFC Pension Fund,Manual Error,P3
EXC-2024-0395,Trades,Missing Price,High,Closed,CLT0006,LIC of India,APAC,2025-02-01,09:24,2025-02-01 08:00,True,,IT Support,Missing Price detected in Trades for LIC of India,Manual Error,P3
EXC-2024-0396,Client Data,Missing Price,Medium,Open,CLT0001,Tata Investment Corp,APAC,2025-04-19,12:08,2025-04-21 00:00,True,2025-04-22,Recon Team,Missing Price detected in Client Data for Tata Investment Corp,Vendor Issue,P1
EXC-2024-0397,Securities Reference,Recon Break,Low,Open,CLT0006,LIC of India,APAC,2024-10-12,11:26,2024-10-12 04:00,True,,Client Services,Recon Break detected in Securities Reference for LIC of India,Config Error,P1
EXC-2024-0398,Securities Reference,Recon Break,High,In Progress,CLT0015,Norges Bank Investment Mgmt,EMEA,2025-03-04,14:44,2025-03-05 00:00,True,2025-03-05,Client Services,Recon Break detected in Securities Reference for Norges Bank Investment Mgmt,Config Error,P3
EXC-2024-0399,Securities Reference,Missing ISIN,High,In Progress,CLT0003,SBI Life Insurance,APAC,2024-11-22,15:04,2024-11-22 04:00,True,,IT Support,Missing ISIN detected in Securities Reference for SBI Life Insurance,Feed Failure,P2
EXC-2024-0400,Client Data,Stale Data,Medium,Open,CLT0013,GIC Private Ltd Singapore,APAC,2025-02-07,08:26,2025-02-07 04:00,True,2025-02-08,IT Support,Stale Data detected in Client Data for GIC Private Ltd Singapore,Vendor Issue,P3
EXC-2024-0401,Share Prices,Duplicate Trade,Low,Resolved,CLT0002,Aditya Birla Capital,APAC,2024-09-08,16:50,2024-09-08 04:00,True,2024-09-11,IT Support,Duplicate Trade detected in Share Prices for Aditya Birla Capital,Vendor Issue,P3
EXC-2024-0402,Share Prices,Missing Broker,High,Resolved,CLT0004,HDFC Pension Fund,APAC,2024-11-13,11:18,2024-11-13 04:00,True,2024-11-17,Data Ops,Missing Broker detected in Share Prices for HDFC Pension Fund,Feed Failure,P3
EXC-2024-0403,Client Data,Invalid Quantity,Low,Open,CLT0003,SBI Life Insurance,APAC,2024-12-19,08:27,2024-12-19 08:00,True,2024-12-22,Recon Team,Invalid Quantity detected in Client Data for SBI Life Insurance,Manual Error,P3
EXC-2024-0404,Positions,Schema Mismatch,Medium,Open,CLT0004,HDFC Pension Fund,APAC,2024-06-03,16:05,2024-06-03 04:00,True,2024-06-08,Client Services,Schema Mismatch detected in Positions for HDFC Pension Fund,System Lag,P3
EXC-2024-0405,Securities Reference,Stale Data,Medium,Resolved,CLT0011,BlackRock India Fund,Americas,2025-05-06,18:37,2025-05-08 00:00,True,2025-05-09,Data Ops,Stale Data detected in Securities Reference for BlackRock India Fund,Config Error,P3
EXC-2024-0406,Trades,Stale Data,Low,Open,CLT0010,Abu Dhabi Investment Auth,EMEA,2025-04-16,18:00,2025-04-16 08:00,True,2025-04-18,IT Support,Stale Data detected in Trades for Abu Dhabi Investment Auth,Manual Error,P3
EXC-2024-0407,Securities Reference,Recon Break,Medium,In Progress,CLT0007,ICICI Prudential AMC,APAC,2024-09-11,17:24,2024-09-13 00:00,True,,Client Services,Recon Break detected in Securities Reference for ICICI Prudential AMC,Manual Error,P1
EXC-2024-0408,Securities Reference,Duplicate Trade,Medium,Open,CLT0010,Abu Dhabi Investment Auth,EMEA,2024-11-15,18:19,2024-11-15 08:00,True,,Client Services,Duplicate Trade detected in Securities Reference for Abu Dhabi Investment Auth,Vendor Issue,P2
EXC-2024-0409,Performance,Duplicate Trade,Medium,Closed,CLT0001,Tata Investment Corp,APAC,2024-07-28,17:56,2024-07-30 00:00,True,2024-07-31,Client Services,Duplicate Trade detected in Performance for Tata Investment Corp,Config Error,P3
EXC-2024-0410,Positions,Missing Performance,Medium,Closed,CLT0002,Aditya Birla Capital,APAC,2024-12-25,12:07,2024-12-26 00:00,True,,IT Support,Missing Performance detected in Positions for Aditya Birla Capital,Feed Failure,P2
EXC-2024-0411,Performance,Invalid Quantity,Medium,Resolved,CLT0003,SBI Life Insurance,APAC,2024-11-29,16:49,2024-12-01 00:00,True,,Recon Team,Invalid Quantity detected in Performance for SBI Life Insurance,Feed Failure,P3
EXC-2024-0412,Positions,Missing ISIN,Low,In Progress,CLT0004,HDFC Pension Fund,APAC,2025-02-14,08:00,2025-02-14 08:00,True,2025-02-15,Client Services,Missing ISIN detected in Positions for HDFC Pension Fund,System Lag,P1
EXC-2024-0413,Performance,Invalid Quantity,Low,Closed,CLT0003,SBI Life Insurance,APAC,2024-07-12,11:43,2024-07-13 00:00,True,2024-07-13,IT Support,Invalid Quantity detected in Performance for SBI Life Insurance,System Lag,P3
EXC-2024-0414,Positions,Invalid Quantity,Low,Resolved,CLT0008,Nippon India MF,APAC,2024-10-26,08:07,2024-10-27 00:00,True,,IT Support,Invalid Quantity detected in Positions for Nippon India MF,System Lag,P3
EXC-2024-0415,Securities Reference,Recon Break,High,Resolved,CLT0011,BlackRock India Fund,Americas,2024-06-25,17:29,2024-06-25 08:00,True,2024-06-30,Data Ops,Recon Break detected in Securities Reference for BlackRock India Fund,System Lag,P2
EXC-2024-0416,Positions,Missing Broker,Medium,Open,CLT0007,ICICI Prudential AMC,APAC,2025-01-14,13:06,2025-01-15 00:00,True,,IT Support,Missing Broker detected in Positions for ICICI Prudential AMC,System Lag,P1
EXC-2024-0417,Performance,Stale Data,Medium,In Progress,CLT0008,Nippon India MF,APAC,2025-04-29,10:51,2025-04-29 04:00,True,,Client Services,Stale Data detected in Performance for Nippon India MF,Config Error,P2
EXC-2024-0418,Securities Reference,Missing Broker,Medium,Open,CLT0010,Abu Dhabi Investment Auth,EMEA,2025-02-19,12:33,2025-02-19 04:00,True,2025-02-22,Recon Team,Missing Broker detected in Securities Reference for Abu Dhabi Investment Auth,Feed Failure,P1
EXC-2024-0419,Trades,KYC Expired,High,Resolved,CLT0005,Kotak Mahindra AMC,APAC,2025-01-05,08:58,2025-01-07 00:00,True,2025-01-06,Client Services,KYC Expired detected in Trades for Kotak Mahindra AMC,Manual Error,P2
EXC-2024-0420,Trades,KYC Expired,Medium,Resolved,CLT0006,LIC of India,APAC,2025-04-27,10:26,2025-04-29 00:00,True,2025-05-01,IT Support,KYC Expired detected in Trades for LIC of India,Feed Failure,P3
EXC-2024-0421,Share Prices,Missing ISIN,Medium,In Progress,CLT0003,SBI Life Insurance,APAC,2025-02-19,18:14,2025-02-20 00:00,True,2025-02-21,IT Support,Missing ISIN detected in Share Prices for SBI Life Insurance,Config Error,P1
EXC-2024-0422,Positions,KYC Expired,Low,Closed,CLT0012,Vanguard Emerging Markets,Americas,2025-03-12,15:34,2025-03-14 00:00,True,2025-03-14,Client Services,KYC Expired detected in Positions for Vanguard Emerging Markets,Config Error,P2
EXC-2024-0423,Positions,Invalid Quantity,High,Resolved,CLT0013,GIC Private Ltd Singapore,APAC,2024-10-28,11:22,2024-10-30 00:00,True,2024-11-01,Recon Team,Invalid Quantity detected in Positions for GIC Private Ltd Singapore,Feed Failure,P2
EXC-2024-0424,Securities Reference,Duplicate Trade,High,Resolved,CLT0015,Norges Bank Investment Mgmt,EMEA,2024-12-26,18:24,2024-12-27 00:00,True,,Recon Team,Duplicate Trade detected in Securities Reference for Norges Bank Investment Mgmt,Config Error,P3
EXC-2024-0425,Securities Reference,Stale Data,Low,In Progress,CLT0009,Emirates NBD Asset Mgmt,EMEA,2024-06-24,14:56,2024-06-24 04:00,True,,IT Support,Stale Data detected in Securities Reference for Emirates NBD Asset Mgmt,Vendor Issue,P3
EXC-2024-0426,Performance,Missing Broker,Medium,Closed,CLT0014,Temasek Holdings,APAC,2024-08-03,18:47,2024-08-04 00:00,True,2024-08-06,Recon Team,Missing Broker detected in Performance for Temasek Holdings,System Lag,P2
EXC-2024-0427,Performance,KYC Expired,Low,In Progress,CLT0015,Norges Bank Investment Mgmt,EMEA,2025-04-16,16:03,2025-04-18 00:00,True,2025-04-17,Recon Team,KYC Expired detected in Performance for Norges Bank Investment Mgmt,Vendor Issue,P1
EXC-2024-0428,Trades,KYC Expired,Low,Resolved,CLT0013,GIC Private Ltd Singapore,APAC,2024-07-19,09:08,2024-07-19 08:00,True,2024-07-22,Client Services,KYC Expired detected in Trades for GIC Private Ltd Singapore,Vendor Issue,P3
EXC-2024-0429,Trades,Duplicate Trade,Medium,Resolved,CLT0010,Abu Dhabi Investment Auth,EMEA,2024-08-11,10:52,2024-08-12 00:00,True,2024-08-12,Data Ops,Duplicate Trade detected in Trades for Abu Dhabi Investment Auth,Vendor Issue,P2
EXC-2024-0430,Performance,KYC Expired,Medium,Open,CLT0004,HDFC Pension Fund,APAC,2025-01-05,15:42,2025-01-07 00:00,True,2025-01-08,Recon Team,KYC Expired detected in Performance for HDFC Pension Fund,Feed Failure,P2
EXC-2024-0431,Trades,Missing Performance,Medium,Open,CLT0001,Tata Investment Corp,APAC,2024-09-18,17:48,2024-09-18 04:00,True,2024-09-20,Data Ops,Missing Performance detected in Trades for Tata Investment Corp,Config Error,P3
EXC-2024-0432,Performance,KYC Expired,Low,In Progress,CLT0002,Aditya Birla Capital,APAC,2025-05-20,08:33,2025-05-22 00:00,True,,Client Services,KYC Expired detected in Performance for Aditya Birla Capital,Vendor Issue,P3
EXC-2024-0433,Client Data,Duplicate Trade,High,Open,CLT0004,HDFC Pension Fund,APAC,2025-03-10,15:53,2025-03-10 04:00,True,2025-03-14,Client Services,Duplicate Trade detected in Client Data for HDFC Pension Fund,Manual Error,P2
EXC-2024-0434,Share Prices,Schema Mismatch,Medium,Open,CLT0013,GIC Private Ltd Singapore,APAC,2025-02-19,08:19,2025-02-21 00:00,True,,Recon Team,Schema Mismatch detected in Share Prices for GIC Private Ltd Singapore,Config Error,P2
EXC-2024-0435,Performance,Missing Broker,Low,Open,CLT0013,GIC Private Ltd Singapore,APAC,2025-04-12,09:15,2025-04-12 04:00,True,2025-04-13,Data Ops,Missing Broker detected in Performance for GIC Private Ltd Singapore,Config Error,P3
EXC-2024-0436,Performance,Missing Price,Medium,Resolved,CLT0014,Temasek Holdings,APAC,2024-08-02,13:55,2024-08-02 04:00,True,,IT Support,Missing Price detected in Performance for Temasek Holdings,Config Error,P2
EXC-2024-0437,Performance,KYC Expired,Low,Open,CLT0006,LIC of India,APAC,2024-08-01,18:44,2024-08-01 08:00,True,,Recon Team,KYC Expired detected in Performance for LIC of India,System Lag,P3
EXC-2024-0438,Client Data,KYC Expired,Medium,Resolved,CLT0011,BlackRock India Fund,Americas,2025-03-06,12:06,2025-03-08 00:00,True,,IT Support,KYC Expired detected in Client Data for BlackRock India Fund,Vendor Issue,P3
EXC-2024-0439,Securities Reference,Missing Performance,Medium,In Progress,CLT0008,Nippon India MF,APAC,2025-05-16,10:21,2025-05-16 04:00,True,2025-05-21,IT Support,Missing Performance detected in Securities Reference for Nippon India MF,Vendor Issue,P1
EXC-2024-0440,Securities Reference,Missing ISIN,Low,Open,CLT0013,GIC Private Ltd Singapore,APAC,2024-10-06,15:32,2024-10-06 08:00,True,2024-10-10,IT Support,Missing ISIN detected in Securities Reference for GIC Private Ltd Singapore,Feed Failure,P1
EXC-2024-0441,Trades,Missing Price,Medium,In Progress,CLT0014,Temasek Holdings,APAC,2025-05-14,09:59,2025-05-14 08:00,True,,Client Services,Missing Price detected in Trades for Temasek Holdings,Vendor Issue,P2
EXC-2024-0442,Client Data,Schema Mismatch,High,In Progress,CLT0008,Nippon India MF,APAC,2024-07-10,16:16,2024-07-12 00:00,True,2024-07-15,IT Support,Schema Mismatch detected in Client Data for Nippon India MF,Manual Error,P3
EXC-2024-0443,Client Data,Schema Mismatch,Medium,Resolved,CLT0003,SBI Life Insurance,APAC,2024-10-17,16:22,2024-10-19 00:00,True,2024-10-18,Recon Team,Schema Mismatch detected in Client Data for SBI Life Insurance,Feed Failure,P1
EXC-2024-0444,Share Prices,Invalid Quantity,Medium,Resolved,CLT0008,Nippon India MF,APAC,2025-04-21,16:05,2025-04-23 00:00,True,,Data Ops,Invalid Quantity detected in Share Prices for Nippon India MF,System Lag,P1
EXC-2024-0445,Client Data,Duplicate Trade,Low,Open,CLT0007,ICICI Prudential AMC,APAC,2025-04-24,13:44,2025-04-24 04:00,True,,IT Support,Duplicate Trade detected in Client Data for ICICI Prudential AMC,Manual Error,P3
EXC-2024-0446,Share Prices,Recon Break,Medium,Resolved,CLT0015,Norges Bank Investment Mgmt,EMEA,2025-05-26,13:44,2025-05-27 00:00,False,2025-05-27,Recon Team,Recon Break detected in Share Prices for Norges Bank Investment Mgmt,Feed Failure,P3
EXC-2024-0447,Client Data,KYC Expired,Low,Resolved,CLT0015,Norges Bank Investment Mgmt,EMEA,2025-04-03,09:54,2025-04-03 04:00,True,2025-04-06,IT Support,KYC Expired detected in Client Data for Norges Bank Investment Mgmt,Manual Error,P2
EXC-2024-0448,Share Prices,Invalid Quantity,Low,Resolved,CLT0009,Emirates NBD Asset Mgmt,EMEA,2024-09-16,15:55,2024-09-17 00:00,True,,IT Support,Invalid Quantity detected in Share Prices for Emirates NBD Asset Mgmt,Vendor Issue,P1
EXC-2024-0449,Performance,Invalid Quantity,Low,Resolved,CLT0003,SBI Life Insurance,APAC,2024-09-29,17:31,2024-09-29 04:00,True,2024-10-04,IT Support,Invalid Quantity detected in Performance for SBI Life Insurance,Config Error,P3
EXC-2024-0450,Trades,Missing ISIN,Low,Open,CLT0010,Abu Dhabi Investment Auth,EMEA,2025-02-09,18:44,2025-02-09 08:00,True,2025-02-13,IT Support,Missing ISIN detected in Trades for Abu Dhabi Investment Auth,System Lag,P1
EXC-2024-0451,Securities Reference,Invalid Quantity,High,Resolved,CLT0004,HDFC Pension Fund,APAC,2024-12-05,16:43,2024-12-07 00:00,True,2024-12-09,Recon Team,Invalid Quantity detected in Securities Reference for HDFC Pension Fund,Manual Error,P2
EXC-2024-0452,Performance,Invalid Quantity,Low,Open,CLT0012,Vanguard Emerging Markets,Americas,2024-12-31,13:09,2024-12-31 04:00,True,,Data Ops,Invalid Quantity detected in Performance for Vanguard Emerging Markets,Config Error,P2
EXC-2024-0453,Share Prices,Invalid Quantity,Low,Closed,CLT0014,Temasek Holdings,APAC,2024-09-26,15:28,2024-09-27 00:00,True,2024-09-27,IT Support,Invalid Quantity detected in Share Prices for Temasek Holdings,Feed Failure,P2
EXC-2024-0454,Performance,Recon Break,Low,Resolved,CLT0011,BlackRock India Fund,Americas,2024-09-09,16:16,2024-09-10 00:00,True,2024-09-14,IT Support,Recon Break detected in Performance for BlackRock India Fund,System Lag,P1
EXC-2024-0455,Performance,Stale Data,High,Resolved,CLT0004,HDFC Pension Fund,APAC,2024-12-04,12:26,2024-12-04 08:00,True,2024-12-06,IT Support,Stale Data detected in Performance for HDFC Pension Fund,Config Error,P1
EXC-2024-0456,Positions,Duplicate Trade,Low,Closed,CLT0008,Nippon India MF,APAC,2024-06-26,08:53,2024-06-26 04:00,True,2024-06-27,Data Ops,Duplicate Trade detected in Positions for Nippon India MF,Manual Error,P3
EXC-2024-0457,Share Prices,Invalid Quantity,High,In Progress,CLT0004,HDFC Pension Fund,APAC,2025-04-28,15:57,2025-04-28 08:00,True,2025-05-01,Client Services,Invalid Quantity detected in Share Prices for HDFC Pension Fund,System Lag,P1
EXC-2024-0458,Securities Reference,Schema Mismatch,Low,Resolved,CLT0008,Nippon India MF,APAC,2025-04-22,18:59,2025-04-24 00:00,True,,Recon Team,Schema Mismatch detected in Securities Reference for Nippon India MF,Manual Error,P2
EXC-2024-0459,Client Data,KYC Expired,Medium,Open,CLT0007,ICICI Prudential AMC,APAC,2024-12-23,11:02,2024-12-23 08:00,True,2024-12-27,IT Support,KYC Expired detected in Client Data for ICICI Prudential AMC,Vendor Issue,P1
