trade_id,client_id,client_name,security_id,ticker,security_name,trade_type,quantity,trade_price,trade_value,currency,trade_date,settlement_date,broker,portfolio_id,region,status,is_duplicate,validated,exception_flag
TRD-2024-01733,CLT0007,ICICI Prudential AMC,INE018A01030,LARSEN,Larsen & Toubro Ltd,BUY,13783.0,3586.81,49437002.23,INR,2024-01-04,2024-01-06,HDFC Securities,PORT-012,APAC,Pending,False,True,False
TRD-2024-01734,CLT0004,HDFC Pension Fund,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,SELL,8649.0,1426.21,12335290.29,INR,2024-07-23,2024-07-25,Zerodha Institutional,PORT-008,APAC,Settled,False,False,False
TRD-2024-01735,CLT0002,Aditya Birla Capital,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,BUY,611.0,6790.3,4148873.3,INR,2024-02-13,2024-02-15,Motilal Oswal,PORT-021,APAC,Settled,False,True,False
TRD-2024-01736,CLT0001,Tata Investment Corp,INE018A01030,LARSEN,Larsen & Toubro Ltd,SELL,1990.0,3669.74,7302782.6,INR,2024-11-02,2024-11-04,Kotak Securities,PORT-049,APAC,Pending,False,True,False
TRD-2024-01737,CLT0002,Aditya Birla Capital,INE066A01021,ONGC,Oil & Natural Gas Corp,BUY,27441.0,283.44,7777877.04,INR,2024-07-05,2024-07-07,Goldman Sachs India,PORT-028,APAC,Settled,False,True,False
TRD-2024-01738,CLT0013,GIC Private Ltd Singapore,INE002A01018,RELIANCE,Reliance Industries Ltd,BUY,46271.0,2760.43,127727856.53,INR,2025-04-20,2025-04-22,Nomura India,PORT-031,APAC,Cancelled,False,True,False
TRD-2024-01739,CLT0015,Norges Bank Investment Mgmt,INE002A01018,RELIANCE,Reliance Industries Ltd,BUY,19423.0,2873.12,55804609.76,INR,2025-05-10,2025-05-12,Goldman Sachs India,PORT-029,EMEA,Settled,False,True,True
TRD-2024-01740,CLT0008,Nippon India MF,INE020B01018,NTPC,NTPC Ltd,BUY,32761.0,354.14,11601980.54,INR,2024-03-18,2024-03-20,Goldman Sachs India,PORT-045,APAC,Pending,False,True,False
TRD-2024-01741,CLT0009,Emirates NBD Asset Mgmt,INE001A01036,SBIN,State Bank of India,SELL,34351.0,789.71,27127328.21,INR,2025-04-10,2025-04-12,ICICI Direct,PORT-026,EMEA,Pending,False,True,False
TRD-2024-01742,CLT0005,Kotak Mahindra AMC,INE467B01029,TCS,Tata Consultancy Services,SELL,7526.0,3760.7,28303028.2,INR,2024-05-12,2024-05-14,ICICI Direct,PORT-011,APAC,Settled,False,True,False
TRD-2024-01743,CLT0004,HDFC Pension Fund,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,SELL,28909.0,1632.43,47191918.87,INR,2025-04-13,2025-04-15,Goldman Sachs India,PORT-005,APAC,Failed,False,True,False
TRD-2024-01744,CLT0015,Norges Bank Investment Mgmt,INE009A01021,INFY,Infosys Ltd,BUY,44821.0,1466.66,65737167.86,INR,2024-11-01,2024-11-03,Edelweiss,PORT-042,EMEA,Settled,False,True,True
TRD-2024-01745,CLT0008,Nippon India MF,INE090A01021,ICICIBANK,ICICI Bank Ltd,BUY,8111.0,1258.54,10208017.94,INR,2025-02-11,2025-02-13,Nomura India,PORT-006,APAC,Settled,False,True,False
TRD-2024-01746,CLT0014,Temasek Holdings,INE467B01029,TCS,Tata Consultancy Services,BUY,44146.0,3773.28,166575218.88,INR,2024-04-19,2024-04-21,ICICI Direct,PORT-043,APAC,Failed,False,True,False
TRD-2024-01747,CLT0014,Temasek Holdings,INE002A01018,RELIANCE,Reliance Industries Ltd,BUY,20933.0,2841.49,59480910.17,INR,2024-07-13,2024-07-15,Nomura India,PORT-017,APAC,Settled,False,True,False
TRD-2024-01748,CLT0015,Norges Bank Investment Mgmt,INE001A01036,SBIN,State Bank of India,SELL,8611.0,801.93,6905419.23,INR,2025-01-05,2025-01-07,,PORT-029,EMEA,Settled,False,True,True
TRD-2024-01749,CLT0011,BlackRock India Fund,INE213A01029,MARUTI,Maruti Suzuki India Ltd,SELL,13585.0,12507.18,169910040.3,INR,2024-12-18,2024-12-20,ICICI Direct,PORT-008,Americas,Settled,False,True,False
TRD-2024-01750,CLT0003,SBI Life Insurance,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,SELL,9569.0,1358.69,13001304.61,INR,2025-01-20,2025-01-22,Zerodha Institutional,PORT-004,APAC,Settled,False,False,False
TRD-2024-01751,CLT0004,HDFC Pension Fund,INE009A01021,INFY,Infosys Ltd,BUY,27803.0,1542.24,42878898.72,INR,2024-05-13,2024-05-15,Edelweiss,PORT-007,APAC,Settled,False,True,False
TRD-2024-01752,CLT0005,Kotak Mahindra AMC,INE213A01029,MARUTI,Maruti Suzuki India Ltd,SELL,20979.0,12347.98,259048272.42,INR,2025-03-08,2025-03-10,Nomura India,PORT-017,APAC,Settled,False,True,False
TRD-2024-01753,CLT0014,Temasek Holdings,INE090A01021,ICICIBANK,ICICI Bank Ltd,SELL,725.0,1231.34,892721.5,INR,2025-02-02,2025-02-04,Motilal Oswal,PORT-007,APAC,Settled,False,True,False
TRD-2024-01754,CLT0015,Norges Bank Investment Mgmt,INE467B01029,TCS,Tata Consultancy Services,BUY,42164.0,3988.32,168163524.48,INR,2024-11-24,2024-11-26,Zerodha Institutional,PORT-041,EMEA,Settled,False,False,False
TRD-2024-01755,CLT0006,LIC of India,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,35196.0,1608.37,56608190.52,INR,2025-03-03,2025-03-05,Goldman Sachs India,PORT-048,APAC,Settled,False,True,False
TRD-2024-01756,CLT0005,Kotak Mahindra AMC,INE002A01018,RELIANCE,Reliance Industries Ltd,SELL,7078.0,2905.72,20566686.16,INR,2024-06-14,2024-06-16,Motilal Oswal,PORT-032,APAC,Settled,False,True,False
TRD-2024-01757,CLT0002,Aditya Birla Capital,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,16392.0,268.16,4395678.72,INR,2024-11-04,2024-11-06,Nomura India,PORT-033,APAC,Settled,False,False,False
TRD-2024-01758,CLT0010,Abu Dhabi Investment Auth,INE009A01021,INFY,Infosys Ltd,SELL,,,,INR,2025-05-18,2025-05-20,,PORT-014,EMEA,Settled,False,True,False
TRD-2024-01759,CLT0001,Tata Investment Corp,INE018A01030,LARSEN,Larsen & Toubro Ltd,SELL,36604.0,3676.39,134570579.56,INR,2024-08-17,2024-08-19,Edelweiss,PORT-011,APAC,Settled,False,True,False
TRD-2024-01760,CLT0009,Emirates NBD Asset Mgmt,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,31759.0,1688.32,53619354.88,INR,2024-03-19,2024-03-21,Motilal Oswal,PORT-029,EMEA,Settled,False,True,False
TRD-2024-01761,CLT0002,Aditya Birla Capital,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,BUY,18975.0,6799.64,129023169.0,INR,2025-04-26,2025-04-28,Edelweiss,PORT-018,APAC,Settled,False,True,False
TRD-2024-01762,CLT0010,Abu Dhabi Investment Auth,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,48575.0,1388.33,67438129.75,INR,2024-11-26,2024-11-28,Kotak Securities,PORT-033,EMEA,Cancelled,False,True,True
TRD-2024-01763,CLT0014,Temasek Holdings,INE038A01020,HINDALCO,Hindalco Industries Ltd,BUY,5934.0,677.3,4019098.2,INR,2024-03-17,2024-03-19,ICICI Direct,PORT-030,APAC,Failed,False,True,False
TRD-2024-01764,CLT0008,Nippon India MF,INE075A01022,WIPRO,Wipro Ltd,BUY,15921.0,543.69,8656088.49,INR,2024-04-04,2024-04-06,Goldman Sachs India,PORT-009,APAC,Settled,False,True,False
TRD-2024-01765,CLT0002,Aditya Birla Capital,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,8179.0,267.96,2191644.84,INR,2024-12-18,2024-12-20,Motilal Oswal,PORT-006,APAC,Settled,False,True,False
TRD-2024-01766,CLT0008,Nippon India MF,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,BUY,13308.0,6969.04,92743984.32,INR,2024-09-08,2024-09-10,Motilal Oswal,PORT-012,APAC,Pending,False,False,False
TRD-2024-01767,CLT0008,Nippon India MF,INE002A01018,RELIANCE,Reliance Industries Ltd,SELL,12233.0,2717.39,33241831.87,INR,2024-10-31,2024-11-02,Motilal Oswal,PORT-008,APAC,Settled,False,True,False
TRD-2024-01768,CLT0010,Abu Dhabi Investment Auth,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,BUY,22538.0,1604.47,36161544.86,INR,2025-03-16,2025-03-18,HDFC Securities,PORT-043,EMEA,Failed,False,True,False
TRD-2024-01769,CLT0008,Nippon India MF,INE002A01018,RELIANCE,Reliance Industries Ltd,SELL,23620.0,2903.89,68589881.8,INR,2025-01-13,2025-01-15,Goldman Sachs India,PORT-039,APAC,Pending,False,True,False
TRD-2024-01770,CLT0004,HDFC Pension Fund,INE075A01022,WIPRO,Wipro Ltd,SELL,13918.0,517.94,7208688.92,INR,2024-06-27,2024-06-29,ICICI Direct,PORT-028,APAC,Failed,False,True,False
TRD-2024-01771,CLT0002,Aditya Birla Capital,INE009A01021,INFY,Infosys Ltd,BUY,21112.0,1421.34,30007330.08,INR,2024-12-03,2024-12-05,Zerodha Institutional,PORT-042,APAC,Settled,False,True,False
TRD-2024-01772,CLT0009,Emirates NBD Asset Mgmt,INE040A01034,HDFCBANK,HDFC Bank Ltd,BUY,17148.0,1604.61,27515852.28,INR,2024-10-22,2024-10-24,Motilal Oswal,PORT-046,EMEA,Settled,False,True,False
TRD-2024-01773,CLT0008,Nippon India MF,INE154A01025,ITC,ITC Ltd,BUY,,481.56,,INR,2025-04-09,2025-04-11,,PORT-016,APAC,Settled,False,True,False
TRD-2024-01774,CLT0008,Nippon India MF,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,13679.0,1633.73,22347792.67,INR,2025-03-02,2025-03-04,Kotak Securities,PORT-034,APAC,Cancelled,False,True,False
TRD-2024-01775,CLT0014,Temasek Holdings,INE020B01018,NTPC,NTPC Ltd,BUY,8219.0,350.11,2877554.09,INR,2025-05-20,2025-05-22,HDFC Securities,PORT-009,APAC,Settled,False,True,False
TRD-2024-01776,CLT0002,Aditya Birla Capital,INE018A01030,LARSEN,Larsen & Toubro Ltd,BUY,29353.0,3492.18,102505959.54,INR,2024-02-24,2024-02-26,Goldman Sachs India,PORT-035,APAC,Settled,False,True,False
TRD-2024-01777,CLT0008,Nippon India MF,INE585B01010,AXISBANK,Axis Bank Ltd,BUY,13033.0,1044.15,13608406.95,INR,2024-05-22,2024-05-24,Zerodha Institutional,PORT-035,APAC,Settled,False,True,True
TRD-2024-01778,CLT0005,Kotak Mahindra AMC,INE090A01021,ICICIBANK,ICICI Bank Ltd,SELL,26031.0,1198.96,31210127.76,INR,2025-03-07,2025-03-09,Kotak Securities,PORT-029,APAC,Pending,False,True,False
TRD-2024-01779,CLT0014,Temasek Holdings,INE585B01010,AXISBANK,Axis Bank Ltd,SELL,21196.0,1065.75,22589637.0,INR,2024-09-16,2024-09-18,Zerodha Institutional,PORT-017,APAC,Settled,False,True,False
TRD-2024-01780,CLT0006,LIC of India,INE361B01024,HCLTECH,HCL Technologies Ltd,BUY,37104.0,1604.0,59514816.0,INR,2024-04-28,2024-04-30,Kotak Securities,PORT-009,APAC,Settled,False,True,False
TRD-2024-01781,CLT0008,Nippon India MF,INE361B01024,HCLTECH,HCL Technologies Ltd,BUY,22422.0,1582.44,35481469.68,INR,2025-01-11,2025-01-13,ICICI Direct,PORT-024,APAC,Settled,False,True,False
TRD-2024-01782,CLT0007,ICICI Prudential AMC,INE585B01010,AXISBANK,Axis Bank Ltd,BUY,,,,INR,2025-01-30,2025-02-01,,PORT-027,APAC,Settled,False,True,False
TRD-2024-01783,CLT0002,Aditya Birla Capital,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,15365.0,1333.09,20482927.85,INR,2024-10-20,2024-10-22,Nomura India,PORT-045,APAC,Settled,False,False,False
TRD-2024-01784,CLT0014,Temasek Holdings,INE585B01010,AXISBANK,Axis Bank Ltd,BUY,39091.0,1023.21,39998302.11,INR,2024-04-15,2024-04-17,Zerodha Institutional,PORT-017,APAC,Settled,False,True,True
TRD-2024-01785,CLT0001,Tata Investment Corp,INE414G01012,ADANIENT,Adani Enterprises Ltd,BUY,14184.0,2446.48,34700872.32,INR,2024-11-19,2024-11-21,Nomura India,PORT-007,APAC,Pending,False,True,False
TRD-2024-01786,CLT0002,Aditya Birla Capital,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,SELL,34005.0,1617.77,55012268.85,INR,2024-09-01,2024-09-03,Nomura India,PORT-012,APAC,Pending,False,True,False
TRD-2024-01787,CLT0015,Norges Bank Investment Mgmt,INE213A01029,MARUTI,Maruti Suzuki India Ltd,SELL,31438.0,12472.11,392098194.18,INR,2024-07-03,2024-07-05,Edelweiss,PORT-004,EMEA,Settled,False,True,False
TRD-2024-01788,CLT0015,Norges Bank Investment Mgmt,INE018A01030,LARSEN,Larsen & Toubro Ltd,BUY,22073.0,3729.02,82310658.46,INR,2024-04-22,2024-04-24,Goldman Sachs India,PORT-040,EMEA,Settled,False,True,False
TRD-2024-01789,CLT0001,Tata Investment Corp,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,31340.0,1627.89,51018072.6,INR,2024-12-04,2024-12-06,Zerodha Institutional,PORT-021,APAC,Settled,False,True,False
TRD-2024-01790,CLT0005,Kotak Mahindra AMC,INE467B01029,TCS,Tata Consultancy Services,SELL,35463.0,4061.0,144015243.0,INR,2025-04-25,2025-04-27,Motilal Oswal,PORT-021,APAC,Settled,False,True,False
TRD-2024-01791,CLT0001,Tata Investment Corp,INE361B01024,HCLTECH,HCL Technologies Ltd,BUY,47885.0,1571.67,75259417.95,INR,2024-05-30,2024-06-01,Edelweiss,PORT-017,APAC,Settled,False,True,True
TRD-2024-01792,CLT0010,Abu Dhabi Investment Auth,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,27613.0,269.58,7443912.54,INR,2025-05-20,2025-05-22,HDFC Securities,PORT-004,EMEA,Settled,False,True,False
TRD-2024-01793,CLT0015,Norges Bank Investment Mgmt,INE018A01030,LARSEN,Larsen & Toubro Ltd,BUY,2422.0,3805.04,9215806.88,INR,2024-01-13,2024-01-15,Motilal Oswal,PORT-041,EMEA,Settled,False,True,False
TRD-2024-01794,CLT0005,Kotak Mahindra AMC,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,41392.0,1616.56,66912651.52,INR,2024-10-19,2024-10-21,Motilal Oswal,PORT-028,APAC,Settled,False,True,True
TRD-2024-01795,CLT0014,Temasek Holdings,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,2551.0,1542.64,3935274.64,INR,2024-12-31,2025-01-02,Edelweiss,PORT-017,APAC,Settled,False,True,False
TRD-2024-01796,CLT0015,Norges Bank Investment Mgmt,INE361B01024,HCLTECH,HCL Technologies Ltd,SELL,,,,INR,2024-07-27,2024-07-29,,PORT-036,EMEA,Settled,False,True,False
TRD-2024-01797,CLT0001,Tata Investment Corp,INE001A01036,SBIN,State Bank of India,SELL,27759.0,745.72,20700441.48,INR,2025-05-09,2025-05-11,Goldman Sachs India,PORT-039,APAC,Settled,False,False,False
TRD-2024-01798,CLT0009,Emirates NBD Asset Mgmt,INE467B01029,TCS,Tata Consultancy Services,SELL,23227.0,3793.34,88107908.18,INR,2024-12-02,2024-12-04,ICICI Direct,PORT-024,EMEA,Settled,False,True,False
TRD-2024-01799,CLT0007,ICICI Prudential AMC,INE002A01018,RELIANCE,Reliance Industries Ltd,SELL,4729.0,2928.63,13849491.27,INR,2024-05-11,2024-05-13,Motilal Oswal,PORT-031,APAC,Failed,False,True,False
TRD-2024-01800,CLT0004,HDFC Pension Fund,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,6753.0,1407.49,9504779.97,INR,2024-12-19,2024-12-21,HDFC Securities,PORT-045,APAC,Settled,False,True,True
TRD-2024-01801,CLT0005,Kotak Mahindra AMC,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,24725.0,259.19,6408472.75,INR,2024-09-18,2024-09-20,Motilal Oswal,PORT-025,APAC,Settled,False,True,False
TRD-2024-01802,CLT0009,Emirates NBD Asset Mgmt,INE018A01030,LARSEN,Larsen & Toubro Ltd,BUY,16568.0,3716.86,61580936.48,INR,2024-02-13,2024-02-15,Zerodha Institutional,PORT-012,EMEA,Settled,False,True,False
TRD-2024-01803,CLT0011,BlackRock India Fund,INE585B01010,AXISBANK,Axis Bank Ltd,SELL,41565.0,1010.83,42015148.95,INR,2025-04-27,2025-04-29,Motilal Oswal,PORT-050,Americas,Settled,False,True,False
TRD-2024-01804,CLT0012,Vanguard Emerging Markets,INE031A01017,POWERGRID,Power Grid Corp of India,SELL,49131.0,321.84,15812321.04,INR,2025-05-16,2025-05-18,Motilal Oswal,PORT-020,Americas,Cancelled,False,True,False
TRD-2024-01805,CLT0005,Kotak Mahindra AMC,INE002A01018,RELIANCE,Reliance Industries Ltd,SELL,25297.0,2804.33,70941136.01,INR,2025-01-24,2025-01-26,Nomura India,PORT-016,APAC,Pending,False,True,False
TRD-2024-01806,CLT0004,HDFC Pension Fund,INE361B01024,HCLTECH,HCL Technologies Ltd,SELL,36809.0,1503.89,55356687.01,INR,2025-05-05,2025-05-07,Goldman Sachs India,PORT-026,APAC,Settled,False,True,False
TRD-2024-01807,CLT0005,Kotak Mahindra AMC,INE031A01017,POWERGRID,Power Grid Corp of India,SELL,13585.0,313.51,4259033.35,INR,2024-01-24,2024-01-26,HDFC Securities,PORT-023,APAC,Settled,False,True,False
TRD-2024-01808,CLT0007,ICICI Prudential AMC,INE154A01025,ITC,ITC Ltd,SELL,20194.0,462.28,9335282.32,INR,2025-02-17,2025-02-19,Nomura India,PORT-049,APAC,Settled,False,True,False
TRD-2024-01809,CLT0011,BlackRock India Fund,INE066A01021,ONGC,Oil & Natural Gas Corp,BUY,25039.0,279.14,6989386.46,INR,2024-03-05,2024-03-07,Zerodha Institutional,PORT-008,Americas,Settled,False,True,False
TRD-2024-01810,CLT0002,Aditya Birla Capital,INE002A01018,RELIANCE,Reliance Industries Ltd,SELL,27655.0,2921.83,80803208.65,INR,2024-08-17,2024-08-19,Kotak Securities,PORT-041,APAC,Settled,False,True,False
TRD-2024-01811,CLT0013,GIC Private Ltd Singapore,INE031A01017,POWERGRID,Power Grid Corp of India,SELL,31880.0,300.71,9586634.8,INR,2024-06-04,2024-06-06,Goldman Sachs India,PORT-031,APAC,Failed,False,False,False
TRD-2024-01812,CLT0006,LIC of India,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,30775.0,282.01,8678857.75,INR,2024-01-29,2024-01-31,Kotak Securities,PORT-045,APAC,Settled,False,True,False
TRD-2024-01813,CLT0011,BlackRock India Fund,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,30134.0,1670.58,50341257.72,INR,2024-03-08,2024-03-10,Zerodha Institutional,PORT-032,Americas,Settled,False,False,False
TRD-2024-01814,CLT0007,ICICI Prudential AMC,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,48109.0,265.59,12777269.31,INR,2024-12-08,2024-12-10,Nomura India,PORT-014,APAC,Settled,False,True,False
TRD-2024-01815,CLT0001,Tata Investment Corp,INE001A01036,SBIN,State Bank of India,BUY,37147.0,811.08,30129188.76,INR,2025-05-02,2025-05-04,Goldman Sachs India,PORT-011,APAC,Settled,False,True,False
TRD-2024-01816,CLT0009,Emirates NBD Asset Mgmt,INE154A01025,ITC,ITC Ltd,SELL,25598.0,468.34,11988567.32,INR,2024-12-10,2024-12-12,Goldman Sachs India,PORT-004,EMEA,Failed,False,False,False
TRD-2024-01817,CLT0013,GIC Private Ltd Singapore,INE075A01022,WIPRO,Wipro Ltd,SELL,26516.0,495.19,13130458.04,INR,2024-07-28,2024-07-30,Kotak Securities,PORT-041,APAC,Settled,False,True,False
TRD-2024-01818,CLT0013,GIC Private Ltd Singapore,INE361B01024,HCLTECH,HCL Technologies Ltd,BUY,42136.0,1643.91,69267791.76,INR,2024-11-03,2024-11-05,Motilal Oswal,PORT-013,APAC,Settled,False,False,False
TRD-2024-01819,CLT0013,GIC Private Ltd Singapore,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,28434.0,1369.83,38949746.22,INR,2024-09-01,2024-09-03,Goldman Sachs India,PORT-044,APAC,Settled,False,True,False
TRD-2024-01820,CLT0007,ICICI Prudential AMC,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,BUY,38531.0,1614.76,62218317.56,INR,2024-04-08,2024-04-10,Edelweiss,PORT-002,APAC,Pending,False,True,False
TRD-2024-01821,CLT0007,ICICI Prudential AMC,INE075A01022,WIPRO,Wipro Ltd,SELL,2464.0,499.15,1229905.6,INR,2024-11-06,2024-11-08,Goldman Sachs India,PORT-034,APAC,Settled,False,True,True
TRD-2024-01822,CLT0012,Vanguard Emerging Markets,INE040A01034,HDFCBANK,HDFC Bank Ltd,BUY,34433.0,1549.26,53345669.58,INR,2024-04-20,2024-04-22,Motilal Oswal,PORT-048,Americas,Settled,False,False,False
TRD-2024-01823,CLT0013,GIC Private Ltd Singapore,INE585B01010,AXISBANK,Axis Bank Ltd,BUY,28424.0,1057.79,30066622.96,INR,2025-01-01,2025-01-03,Motilal Oswal,PORT-040,APAC,Settled,False,True,False
TRD-2024-01824,CLT0003,SBI Life Insurance,INE031A01017,POWERGRID,Power Grid Corp of India,SELL,40129.0,318.56,12783494.24,INR,2024-03-01,2024-03-03,Motilal Oswal,PORT-027,APAC,Pending,False,True,False
TRD-2024-01825,CLT0006,LIC of India,INE154A01025,ITC,ITC Ltd,SELL,39392.0,483.86,19060213.12,INR,2024-05-14,2024-05-16,Edelweiss,PORT-007,APAC,Cancelled,False,True,False
TRD-2024-01826,CLT0011,BlackRock India Fund,INE585B01010,AXISBANK,Axis Bank Ltd,BUY,24180.0,1060.79,25649902.2,INR,2024-07-16,2024-07-18,Nomura India,PORT-042,Americas,Settled,False,True,False
TRD-2024-01827,CLT0012,Vanguard Emerging Markets,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,BUY,47352.0,7086.99,335583150.48,INR,2025-03-26,2025-03-28,Motilal Oswal,PORT-011,Americas,Settled,False,True,False
TRD-2024-01828,CLT0012,Vanguard Emerging Markets,INE585B01010,AXISBANK,Axis Bank Ltd,SELL,41244.0,1055.24,43522318.56,INR,2025-02-02,2025-02-04,Zerodha Institutional,PORT-001,Americas,Pending,False,True,False
TRD-2024-01829,CLT0003,SBI Life Insurance,INE154A01025,ITC,ITC Ltd,BUY,29849.0,468.51,13984554.99,INR,2025-02-20,2025-02-22,Edelweiss,PORT-003,APAC,Failed,False,True,False
TRD-2024-01830,CLT0011,BlackRock India Fund,INE018A01030,LARSEN,Larsen & Toubro Ltd,BUY,18313.0,3782.1,69261597.3,INR,2024-12-01,2024-12-03,Zerodha Institutional,PORT-045,Americas,Settled,False,True,False
TRD-2024-01831,CLT0014,Temasek Holdings,INE020B01018,NTPC,NTPC Ltd,BUY,48190.0,360.37,17366230.3,INR,2024-12-06,2024-12-08,Motilal Oswal,PORT-039,APAC,Settled,False,True,False
TRD-2024-01832,CLT0015,Norges Bank Investment Mgmt,INE075A01022,WIPRO,Wipro Ltd,SELL,31565.0,507.37,16015134.05,INR,2025-02-07,2025-02-09,ICICI Direct,PORT-004,EMEA,Settled,False,True,False
TRD-2024-01833,CLT0014,Temasek Holdings,INE075A01022,WIPRO,Wipro Ltd,SELL,40760.0,543.77,22164065.2,INR,2024-07-14,2024-07-16,Motilal Oswal,PORT-007,APAC,Settled,False,True,False
TRD-2024-01834,CLT0001,Tata Investment Corp,INE154A01025,ITC,ITC Ltd,BUY,18821.0,442.69,8331868.49,INR,2024-02-09,2024-02-11,Goldman Sachs India,PORT-007,APAC,Settled,False,True,False
TRD-2024-01835,CLT0008,Nippon India MF,INE585B01010,AXISBANK,Axis Bank Ltd,SELL,3785.0,1101.28,4168344.8,INR,2024-04-02,2024-04-04,ICICI Direct,PORT-019,APAC,Settled,False,True,True
TRD-2024-01836,CLT0001,Tata Investment Corp,INE031A01017,POWERGRID,Power Grid Corp of India,BUY,24350.0,305.83,7446960.5,INR,2024-02-02,2024-02-04,ICICI Direct,PORT-047,APAC,Settled,False,True,False
TRD-2024-01837,CLT0012,Vanguard Emerging Markets,INE009A01021,INFY,Infosys Ltd,BUY,31370.0,1414.52,44373492.4,INR,2024-01-24,2024-01-26,ICICI Direct,PORT-043,Americas,Settled,False,True,False
TRD-2024-01838,CLT0004,HDFC Pension Fund,INE414G01012,ADANIENT,Adani Enterprises Ltd,SELL,27287.0,2560.64,69872183.68,INR,2025-02-14,2025-02-16,Kotak Securities,PORT-012,APAC,Failed,False,True,False
TRD-2024-01839,CLT0013,GIC Private Ltd Singapore,INE414G01012,ADANIENT,Adani Enterprises Ltd,BUY,29797.0,2379.7,70907920.9,INR,2025-03-02,2025-03-04,Kotak Securities,PORT-006,APAC,Pending,False,True,False
TRD-2024-01840,CLT0009,Emirates NBD Asset Mgmt,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,BUY,27214.0,1622.29,44149000.06,INR,2025-02-27,2025-03-01,HDFC Securities,PORT-011,EMEA,Failed,False,True,False
TRD-2024-01841,CLT0012,Vanguard Emerging Markets,INE213A01029,MARUTI,Maruti Suzuki India Ltd,BUY,13778.0,12831.0,176785518.0,INR,2024-06-20,2024-06-22,Nomura India,PORT-026,Americas,Settled,False,True,True
TRD-2024-01842,CLT0014,Temasek Holdings,INE090A01021,ICICIBANK,ICICI Bank Ltd,BUY,22473.0,1245.27,27984952.71,INR,2024-01-22,2024-01-24,Goldman Sachs India,PORT-006,APAC,Settled,False,True,False
TRD-2024-01843,CLT0004,HDFC Pension Fund,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,22314.0,1547.52,34531361.28,INR,2025-04-02,2025-04-04,ICICI Direct,PORT-046,APAC,Settled,False,True,False
TRD-2024-01844,CLT0013,GIC Private Ltd Singapore,INE213A01029,MARUTI,Maruti Suzuki India Ltd,BUY,10002.0,12776.86,127794153.72,INR,2024-11-03,2024-11-05,Motilal Oswal,PORT-049,APAC,Settled,False,True,True
TRD-2024-01845,CLT0006,LIC of India,INE001A01036,SBIN,State Bank of India,SELL,33026.0,806.73,26643064.98,INR,2024-06-19,2024-06-21,Goldman Sachs India,PORT-023,APAC,Settled,False,True,False
TRD-2024-01846,CLT0012,Vanguard Emerging Markets,INE090A01021,ICICIBANK,ICICI Bank Ltd,BUY,25448.0,1251.24,31841555.52,INR,2024-05-14,2024-05-16,Nomura India,PORT-049,Americas,Settled,False,True,False
TRD-2024-01847,CLT0005,Kotak Mahindra AMC,INE467B01029,TCS,Tata Consultancy Services,BUY,32779.0,4028.65,132055118.35,INR,2024-02-25,2024-02-27,ICICI Direct,PORT-025,APAC,Settled,False,True,True
TRD-2024-01848,CLT0007,ICICI Prudential AMC,INE020B01018,NTPC,NTPC Ltd,SELL,23307.0,374.78,8734997.46,INR,2024-01-22,2024-01-24,Goldman Sachs India,PORT-048,APAC,Settled,False,True,True
TRD-2024-01849,CLT0012,Vanguard Emerging Markets,INE090A01021,ICICIBANK,ICICI Bank Ltd,SELL,6090.0,1289.89,7855430.1,INR,2025-04-08,2025-04-10,HDFC Securities,PORT-040,Americas,Cancelled,False,True,False
TRD-2024-01850,CLT0014,Temasek Holdings,INE002A01018,RELIANCE,Reliance Industries Ltd,BUY,45973.0,2806.27,129012650.71,INR,2024-01-23,2024-01-25,ICICI Direct,PORT-015,APAC,Settled,False,True,False
